timestamp(s),accel(m/s2),events,average_time_between_events
0.0,-0.014715,-,0.0
0.098,0.0,-,0.0
0.197,-0.004905,-,0.0
0.324,-0.023544,-,0.0
0.393,-0.004905,-,0.0
0.493,-0.028449,-,0.0
0.592,-0.00981,-,0.0
0.704,-0.014715,-,0.0
0.789,-0.00981,-,0.0
0.926,-0.014715,-,0.0
0.987,-0.00981,-,0.0
1.086,-0.004905,-,0.0
1.184,-0.004905,-,0.0
1.298,-0.01962,-,0.0
1.381,0.0,-,0.0
1.481,-0.01962,-,0.0
1.579,-0.00981,-,0.0
1.678,-0.01962,-,0.0
1.778,-0.014715,-,0.0
1.915,-0.014715,-,0.0
1.974,-0.014715,-,0.0
2.073,-0.00981,-,0.0
2.172,-0.004905,-,0.0
2.271,-0.00981,-,0.0
2.371,-0.00981,-,0.0
2.468,-0.004905,-,0.0
2.566,-0.004905,-,0.0
2.667,-0.01962,-,0.0
2.764,-0.014715,-,0.0
2.863,-0.00981,-,0.0
2.962,-0.014715,-,0.0
3.06,-0.00981,-,0.0
3.168,-0.00981,-,0.0
3.259,-0.004905,-,0.0
3.358,-0.01962,-,0.0
3.456,-0.014715,-,0.0
3.554,-0.00981,-,0.0
3.653,-0.014715,-,0.0
3.753,-0.004905,-,0.0
3.851,-0.01962,-,0.0
3.979,-0.014715,-,0.0
4.049,-0.004905,-,0.0
4.148,-0.004905,-,0.0
4.246,-0.004905,-,0.0
4.37,-0.00981,-,0.0
4.443,-0.00981,-,0.0
4.542,-0.00981,-,0.0
4.64,-0.014715,-,0.0
4.769,-0.004905,-,0.0
4.839,-0.00981,-,0.0
4.937,-0.014715,-,0.0
5.036,-0.00981,-,0.0
5.139,-0.00981,-,0.0
5.233,-0.014715,-,0.0
5.356,-0.00981,-,0.0
5.431,-0.00981,-,0.0
5.529,-0.014715,-,0.0
5.628,-0.014715,-,0.0
5.727,-0.004905,-,0.0
5.826,-0.00981,-,0.0
5.924,0.004905,-,0.0
6.023,-0.014715,-,0.0
6.121,-0.023544,-,0.0
6.221,-0.033354,-,0.0
6.319,-0.00981,-,0.0
6.418,-0.023544,-,0.0
6.517,0.004905,-,0.0
6.622,-0.00981,-,0.0
6.714,-0.01962,-,0.0
6.813,0.0,-,0.0
6.912,-0.014715,-,0.0
7.011,0.0,-,0.0
7.109,-0.014715,-,0.0
7.228,0.0,-,0.0
7.307,-0.023544,-,0.0
7.406,-0.014715,-,0.0
7.505,0.004905,-,0.0
7.607,-0.01962,-,0.0
7.703,-0.028449,-,0.0
7.828,-0.01962,-,0.0
7.9,-0.01962,-,0.0
7.999,-0.00981,-,0.0
8.097,0.0,-,0.0
8.218,-0.004905,-,0.0
8.298,-0.00981,-,0.0
8.394,0.0,-,0.0
8.492,-0.00981,-,0.0
8.592,0.0,-,0.0
8.69,-0.023544,-,0.0
8.807,-0.014715,-,0.0
8.888,-0.038259,-,0.0
9.023,0.0,-,0.0
9.085,0.004905,-,0.0
9.184,-0.023544,-,0.0
9.283,-0.048069,-,0.0
9.41,-0.01962,-,0.0
9.48,-0.00981,-,0.0
9.579,-0.01962,-,0.0
9.678,0.0,-,0.0
9.776,-0.01962,-,0.0
9.875,-0.023544,-,0.0
9.973,-0.00981,-,0.0
10.072,-0.004905,-,0.0
10.172,0.0,-,0.0
10.27,-0.00981,-,0.0
10.368,-0.01962,-,0.0
10.476,-0.00981,-,0.0
10.566,-0.014715,-,0.0
10.705,-0.00981,-,0.0
10.764,-0.004905,-,0.0
10.863,-0.023544,-,0.0
10.96,-0.01962,-,0.0
11.079,-0.00981,-,0.0
11.159,-0.043164,-,0.0
11.298,-0.00981,-,0.0
11.356,-0.00981,-,0.0
11.455,-0.023544,-,0.0
11.553,-0.00981,-,0.0
11.653,-0.014715,-,0.0
11.751,-0.00981,-,0.0
11.888,0.00981,-,0.0
11.949,-0.033354,-,0.0
12.047,0.0,-,0.0
12.147,-0.004905,-,0.0
12.274,0.004905,-,0.0
12.344,-0.004905,-,0.0
12.442,-0.01962,-,0.0
12.541,-0.004905,-,0.0
12.64,-0.00981,-,0.0
12.739,-0.00981,-,0.0
12.838,-0.004905,-,0.0
12.936,-0.004905,-,0.0
13.035,-0.004905,-,0.0
13.134,-0.014715,-,0.0
13.232,-0.00981,Down,0.0
13.331,-0.014715,-,0.0
13.43,-0.071613,-,0.0
13.529,-0.162846,-,0.0
13.628,-0.297243,-,0.0
13.727,-0.363951,-,0.0
13.825,-0.512082,-,0.0
13.934,-0.671004,-,0.0
14.023,-0.656289,-,0.0
14.154,-0.756351,-,0.0
14.22,-0.704358,-,0.0
14.319,-0.684738,-,0.0
14.418,-0.747522,-,0.0
14.53,-0.718092,-,0.0
14.616,-0.742617,-,0.0
14.746,-0.661194,-,0.0
14.813,-0.727902,-,0.0
14.912,-0.536607,-,0.0
15.01,-0.473823,-,0.0
15.14,-0.363951,-,0.0
15.208,-0.325692,-,0.0
15.307,-0.101043,-,0.0
15.406,-0.091233,-,0.0
